,Excitement,Happy,Pleasant,Surprise,Fear,Angry,max_value,clean_text,created_at,tweet_id,label
2519,1,0,0,0,0,0,1,: Details at:,Sun Mar 15 05:11:08 +0000 2020,1.23906424218529E+18,Excitement
2535,1,0,0,0,0,0,1,Adventure Module VF11 Smoldering Maze of Aeden the Morbid Prophet,Sun Mar 15 05:11:58 +0000 2020,1.23906489896278E+18,Excitement
2541,1,0,0,0,0,0,1,: A black hole. Cave ceiling . . . . . . . . . …,Sun Mar 15 05:12:28 +0000 2020,1.23906493717726E+18,Excitement
2550,1,0,0,0,0,0,1,: Lake Molveno Italy …,Sun Mar 15 05:13:02 +0000 2020,1.23906512818988E+18,Excitement
2565,1,0,0,0,0,0,1,: Details at:,Sun Mar 15 05:13:49 +0000 2020,1.23906532325854E+18,Excitement
2584,1,0,0,0,0,0,1,Heat up your with the and of the Court! with !…,Sun Mar 15 05:15:00 +0000 2020,1.23906536906048E+18,Excitement
2594,1,0,0,0,0,0,1,: A black hole. Cave ceiling . . . . . . . . . …,Sun Mar 15 05:15:13 +0000 2020,1.23906645000392E+18,Excitement
2596,1,0,0,0,0,0,1,: Tableware Bag |||,Sun Mar 15 05:15:22 +0000 2020,1.23906707090778E+18,Excitement
2597,1,0,0,0,0,0,1,: Adventure Module VF11 Smoldering Maze of Aeden the Morbid Prophet,Sun Mar 15 05:15:31 +0000 2020,1.2390684658535E+18,Excitement
2612,1,0,0,0,0,0,1,: Adventure Module VF11 Smoldering Maze of Aeden the Morbid Prophet,Sun Mar 15 05:16:12 +0000 2020,1.23906881309582E+18,Excitement
2618,1,0,0,0,0,0,1,: Dwyane Wade admits his financial advisor thought he had a gambling problem.,Sun Mar 15 05:16:42 +0000 2020,1.23906890310561E+18,Excitement
2640,1,0,0,0,0,0,1,Colourful Portable Mini Round Hard Storage Case |||,Sun Mar 15 05:17:58 +0000 2020,1.23907019737973E+18,Excitement
2646,1,0,0,0,0,0,1,Hit for Hire - Adventure &amp; Thriller Giveaway,Sun Mar 15 05:18:33 +0000 2020,1.23907053128407E+18,Excitement
2664,1,0,0,0,0,0,1,The intensity of a sensual massage....,Sun Mar 15 05:20:00 +0000 2020,1.23907082343403E+18,Excitement
2688,1,0,0,0,0,0,1,: Adventure Module VF11 Smoldering Maze of Aeden the Morbid Prophet,Sun Mar 15 05:21:49 +0000 2020,1.23907090225343E+18,Excitement
2689,1,0,0,0,0,0,1,alixbeattie and I crossed into today... state number on our …,Sun Mar 15 05:21:50 +0000 2020,1.23907142241423E+18,Excitement
2699,1,0,0,0,0,0,1,: Hit for Hire - Adventure &amp; Thriller Giveaway,Sun Mar 15 05:22:13 +0000 2020,1.23907166117918E+18,Excitement
2720,1,0,0,0,0,0,1,: Jae Crowder wants to re-sign with this summer,Sun Mar 15 05:23:30 +0000 2020,1.23907182209371E+18,Excitement
2726,1,0,0,0,0,0,1,Universal Travel Adapter with USB Ports,Sun Mar 15 05:23:49 +0000 2020,1.2390726066131E+18,Excitement
2728,1,0,0,0,0,0,1,The smoke that thunders! 🧡 …,Sun Mar 15 05:24:02 +0000 2020,1.23907271345043E+18,Excitement
2746,1,0,0,0,0,0,1,: The intensity of a sensual massage....,Sun Mar 15 05:25:31 +0000 2020,1.23907273589398E+18,Excitement
2753,1,0,0,0,0,0,1,: 🆕 Dream Come True DeepLush by ⭐️ Full Scene ️h…,Sun Mar 15 05:26:04 +0000 2020,1.23907287218386E+18,Excitement
2761,1,0,0,0,0,0,1,A Can Of Worms In Costa Rica,Sun Mar 15 05:26:41 +0000 2020,1.23907316401095E+18,Excitement
2765,1,0,0,0,0,0,1,"AdventureN, Daily updates! Stories via",Sun Mar 15 05:26:58 +0000 2020,1.23907342382711E+18,Excitement
2772,1,0,0,0,0,0,1,love,Sun Mar 15 05:27:09 +0000 2020,1.23907356497802E+18,Excitement
2773,1,0,0,0,0,0,1,"Latest blog post in regards to Super Sista: Ina, The Light Below 🤑 Enjoy!!!",Sun Mar 15 05:27:10 +0000 2020,1.23907433454051E+18,Excitement
2779,1,0,0,0,0,0,1,: Dwyane Wade admits his financial advisor thought he had a gambling problem.,Sun Mar 15 05:27:27 +0000 2020,1.23907435182527E+18,Excitement
2783,1,0,0,0,0,0,1,"Hey man, don’t tire much !!! I will need you next at night...",Sun Mar 15 05:27:40 +0000 2020,1.23907448426459E+18,Excitement
2784,1,0,0,0,0,0,1,Creative Luggage Tag |||,Sun Mar 15 05:27:47 +0000 2020,1.23907473723128E+18,Excitement
2789,1,0,0,0,0,0,1,The latest Pop Cult!,Sun Mar 15 05:28:26 +0000 2020,1.23907477881379E+18,Excitement
2796,1,0,0,0,0,0,1,You are interested County,Sun Mar 15 05:28:50 +0000 2020,1.23907494713115E+18,Excitement
2813,1,0,0,0,0,0,1,Source : …,Sun Mar 15 05:30:08 +0000 2020,1.2390749949421E+18,Excitement
2825,1,0,0,0,0,0,1,I am waiting for you in front of a webcam completely nude! watch me on my website,Sun Mar 15 05:30:58 +0000 2020,1.23907573724161E+18,Excitement
2877,1,0,0,0,0,0,1,: Women's Elegant Cotton Turban,Sun Mar 15 05:36:09 +0000 2020,1.23907613806609E+18,Excitement
2889,1,0,0,0,0,0,1,: How we looking,Sun Mar 15 05:37:13 +0000 2020,1.2390762797537E+18,Excitement
2894,1,0,0,0,0,0,1,: 🧙‍️PLEASE CHECK &amp; RETWEET🧙‍️ Johnny Segura rd's PIPE DREAM…,Sun Mar 15 05:37:31 +0000 2020,1.23907655603685E+18,Excitement
2900,1,0,0,0,0,0,1,: The Necromancer's Prison is a with a full of chases a…,Sun Mar 15 05:37:54 +0000 2020,1.23907692558441E+18,Excitement
2925,1,0,0,0,0,0,1,Universal Travel Power Socket Adapter with USB |||,Sun Mar 15 05:39:57 +0000 2020,1.23907750298909E+18,Excitement
2936,1,0,0,0,0,0,1,All my troubles wash away in the water. . . …,Sun Mar 15 05:40:57 +0000 2020,1.23907755489353E+18,Excitement
2945,1,0,0,0,0,0,1,: 🆕 Dream Come True DeepLush by ⭐️ Full Scene ️h…,Sun Mar 15 05:41:50 +0000 2020,1.2390775599058E+18,Excitement
2971,1,0,0,0,0,0,1,I would rather die of passion than of boredom. …,Sun Mar 15 05:43:32 +0000 2020,1.23907758881712E+18,Excitement
2985,1,0,0,0,0,0,1,: Litra - Professional . Studio lighting in your pocket. Compact Lighting Solutions to Capture a World F…,Sun Mar 15 05:44:27 +0000 2020,1.23907782849641E+18,Excitement
2989,1,0,0,0,0,0,1,: in …,Sun Mar 15 05:44:36 +0000 2020,1.23907801328063E+18,Excitement
2998,1,0,0,0,0,0,1,ㅤ⠀ ㅤ⠀⁀ got myself a manicure just for tonight's prom ⠀ ㅤ,Sun Mar 15 05:45:21 +0000 2020,1.23907816961072E+18,Excitement
3006,1,0,0,0,0,0,1,: Litra - Professional . Studio lighting in your pocket. Compact Lighting Solutions to Capture a World F…,Sun Mar 15 05:46:08 +0000 2020,1.2390788894917E+18,Excitement
3009,1,0,0,0,0,0,1,: Jae Crowder wants to re-sign with this summer,Sun Mar 15 05:46:19 +0000 2020,1.23907988455262E+18,Excitement
3064,1,0,0,0,0,0,1,Wireless Ear Hook Earphones |||,Sun Mar 15 05:50:37 +0000 2020,1.23908049432893E+18,Excitement
3094,1,0,0,0,0,0,1,: What’s Beef ? Out Now Link In My Bio! Get With It Or Get Lost! …,Sun Mar 15 05:53:05 +0000 2020,1.23908088513321E+18,Excitement
3102,1,1,0,0,0,0,1,Sunday Brunch!! . . . . …,Sun Mar 15 05:53:52 +0000 2020,1.23908096335279E+18,Excitement
3136,1,0,0,0,0,0,1,: My dad was a huge impact on my life and showed me how to use my passion. https://…,Sun Mar 15 05:58:37 +0000 2020,1.23908102559189E+18,Excitement
3152,1,0,0,0,0,0,1,Find our amazing featured products here: SIVGA SV007 Over Ear Head…,Sun Mar 15 05:59:59 +0000 2020,1.23908178724833E+18,Excitement
3153,1,0,0,0,0,0,1,magazine,Sun Mar 15 06:00:00 +0000 2020,1.23908199654826E+18,Excitement
3161,1,0,0,0,0,0,1,Heading to ? Here are some ways to elore just off the beaten path.,Sun Mar 15 06:00:21 +0000 2020,1.2390821980006E+18,Excitement
3223,1,0,0,0,0,0,1,Gold fever fuels John’s exciting new book MINE TO STEAL A powerful …,Sun Mar 15 06:05:00 +0000 2020,1.23908221123782E+18,Excitement
3227,1,0,0,0,0,0,1,MURKY BAYOU: Ghost of a Chance freak Buck McDivit inherits a in a primordial east…,Sun Mar 15 06:05:13 +0000 2020,1.23908225496775E+18,Excitement
3229,1,0,0,0,0,0,1,: MURKY BAYOU: Ghost of a Chance freak Buck McDivit inherits a in a primordial east lake…,Sun Mar 15 06:05:30 +0000 2020,1.23908269759682E+18,Excitement
3242,1,0,0,0,0,0,1,": • begins when reality and collide. , Book of Eric Wilder's absolutely engrossing …",Sun Mar 15 06:06:50 +0000 2020,1.23908304048952E+18,Excitement
3258,1,0,0,0,0,0,1,New Data Cable Travel Bag |||,Sun Mar 15 06:07:59 +0000 2020,1.23908397876356E+18,Excitement
3261,1,0,0,0,0,0,1,: to …,Sun Mar 15 06:08:18 +0000 2020,1.23908420962235E+18,Excitement
3288,1,0,0,0,0,0,1,: Jae Crowder wants to re-sign with this summer,Sun Mar 15 06:10:22 +0000 2020,1.23908438738115E+18,Excitement
3296,1,0,0,0,0,0,1,": Tomorrow is the feast of Saint Longinus, what a great saint to help us meditate upon the that approaches! …",Sun Mar 15 06:11:19 +0000 2020,1.23908442540663E+18,Excitement
3303,1,0,0,0,0,0,1,Adventure Module JJ11 Under the Jail of Tikow the Obnoxious Avenger,Sun Mar 15 06:11:57 +0000 2020,1.23908449753624E+18,Excitement
3336,1,0,0,0,0,0,1,Universal Mini Bluetooth Earphones Set |||,Sun Mar 15 06:15:04 +0000 2020,1.23908467436394E+18,Excitement
3343,1,0,0,0,0,0,1,: Adventure Module JJ11 Under the Jail of Tikow the Obnoxious Avenger,Sun Mar 15 06:15:30 +0000 2020,1.23908540622803E+18,Excitement
3347,1,0,0,0,0,0,1,is energy. Feel the power that comes from focusing on what excites you.,Sun Mar 15 06:15:35 +0000 2020,1.23908611070745E+18,Excitement
3354,1,0,0,0,0,0,1,: Adventure Module JJ11 Under the Jail of Tikow the Obnoxious Avenger,Sun Mar 15 06:16:08 +0000 2020,1.23908661484182E+18,Excitement
3369,1,0,0,0,0,0,1,Every inch of what quarantine looks like. Cactus Moon Saloon,Sun Mar 15 06:17:17 +0000 2020,1.23908691127415E+18,Excitement
3376,1,0,0,0,0,0,1,Sleeping Travel Mask |||,Sun Mar 15 06:18:19 +0000 2020,1.23908693901943E+18,Excitement
3383,1,0,0,0,0,0,1,: MURKY BAYOU: Ghost of a Chance freak Buck McDivit inherits a in a primordial east lake…,Sun Mar 15 06:18:53 +0000 2020,1.23908707757428E+18,Excitement
3406,1,0,0,0,0,0,1,Meet all the of &amp; under one umbrella only at OR Register a…,Sun Mar 15 06:20:45 +0000 2020,1.23908735082893E+18,Excitement
3422,1,0,0,0,0,0,1,: Every inch of what quarantine looks like. Cactus Moon Saloon,Sun Mar 15 06:21:56 +0000 2020,1.23908739892909E+18,Excitement
3423,1,0,0,0,0,0,1,: Meet all the of &amp; under one umbrella only at OR Register as …,Sun Mar 15 06:22:01 +0000 2020,1.23908761645829E+18,Excitement
3429,1,0,0,0,0,0,1,Travel Luggage Tags | Cartoon Style |||,Sun Mar 15 06:22:32 +0000 2020,1.23908775103269E+18,Excitement
3437,1,0,0,0,0,0,1,might get a wii u for my birthday yessssss!,Sun Mar 15 06:23:32 +0000 2020,1.23908777408881E+18,Excitement
3438,1,0,0,0,0,0,1,Travel Waterproof Anti-Theft Backpack,Sun Mar 15 06:23:42 +0000 2020,1.23908779549231E+18,Excitement
3447,1,0,0,0,0,0,1,: Have you considered sailing together as a couple? Try it in Eqypt for a thrill!,Sun Mar 15 06:24:22 +0000 2020,1.2390878550388E+18,Excitement
3449,1,0,0,0,0,0,1,: &amp; 🆕 The Real Deal NubileFilms 🆓 Gallery…,Sun Mar 15 06:24:34 +0000 2020,1.23908863719244E+18,Excitement
3474,1,0,0,0,0,0,1,I want to play with him every morning,Sun Mar 15 06:27:31 +0000 2020,1.23908892245565E+18,Excitement
3477,1,0,0,0,0,0,1,Camp fire setup Saturday evening at . …,Sun Mar 15 06:27:42 +0000 2020,1.239089106447E+18,Excitement
3496,1,0,0,0,0,0,1,Travel Plain Polyester Gadget Organizer,Sun Mar 15 06:29:06 +0000 2020,1.23908943046132E+18,Excitement
3499,1,0,0,0,0,0,1,One emoji that best describes this . Picture credits: on Instagram…,Sun Mar 15 06:29:17 +0000 2020,1.23908945602985E+18,Excitement
3501,1,0,0,0,0,0,1,: Meet all the of &amp; under one umbrella only at OR Register as …,Sun Mar 15 06:29:40 +0000 2020,1.23908947230378E+18,Excitement
3513,1,0,0,0,0,0,1,The Eyes Below /are we ever alone via …,Sun Mar 15 06:30:11 +0000 2020,1.23908949469297E+18,Excitement
3520,1,0,0,0,0,0,1,: The Eyes Below /are we ever alone via …,Sun Mar 15 06:30:46 +0000 2020,1.23908975546121E+18,Excitement
3531,1,0,0,0,0,0,1,ATM Cave in with Carlos the Caveman,Sun Mar 15 06:32:14 +0000 2020,1.2390897674989E+18,Excitement
3547,1,0,0,0,0,0,1,: 🧙‍️PLEASE CHECK &amp; RETWEET🧙‍️ Johnny Segura rd's PIPE DREAM…,Sun Mar 15 06:34:32 +0000 2020,1.2390901091499E+18,Excitement
3548,1,0,0,0,0,0,1,": Yippeeeeee!!!!! Latest blog post in regards to Super Sista: Ina, The Light Below …",Sun Mar 15 06:34:44 +0000 2020,1.23909019418543E+18,Excitement
3549,1,0,0,0,0,0,1,: 🧙‍️PLEASE CHECK &amp; RETWEET🧙‍️ Johnny Segura rd's PIPE DREAM…,Sun Mar 15 06:34:45 +0000 2020,1.23909085550133E+18,Excitement
3550,1,0,0,0,0,0,1,": Yippeeeeee!!!!! Latest blog post in regards to Super Sista: Ina, The Light Below …",Sun Mar 15 06:34:52 +0000 2020,1.23909087507196E+18,Excitement
3561,1,0,0,0,0,0,1,Twitter got some very fine boys,Sun Mar 15 06:35:49 +0000 2020,1.23909132978065E+18,Excitement
3564,1,0,0,0,0,0,1,is after his one and three ! …,Sun Mar 15 06:36:02 +0000 2020,1.23909151333176E+18,Excitement
3570,1,0,0,0,0,0,1,Do you like big boobs? The site has my nude photos Beach,Sun Mar 15 06:36:33 +0000 2020,1.23909162258484E+18,Excitement
3576,1,0,0,0,0,0,1,: photographic moments...,Sun Mar 15 06:37:11 +0000 2020,1.23909165486855E+18,Excitement
3580,1,0,0,0,0,0,1,Copy …,Sun Mar 15 06:37:30 +0000 2020,1.23909166725417E+18,Excitement
3604,1,0,0,0,0,0,1,: Copy …,Sun Mar 15 06:40:02 +0000 2020,1.23909171694002E+18,Excitement
3638,1,0,0,0,0,0,1,What a nice cat! RT : is after his one and three !…,Sun Mar 15 06:42:03 +0000 2020,1.23909175770026E+18,Excitement
3643,1,0,0,0,0,0,1,IF I WANT IT IMA GO GET IT!!! Caution floors might be…,Sun Mar 15 06:42:44 +0000 2020,1.23909273145831E+18,Excitement
3657,1,0,0,0,0,0,1,: Details at:,Sun Mar 15 06:44:00 +0000 2020,1.23909327994321E+18,Excitement
3661,1,0,0,0,0,0,1,We’re ready for him ️️️️ …,Sun Mar 15 06:44:21 +0000 2020,1.23909328226271E+18,Excitement
3689,1,0,0,0,0,0,1,mm Jack Audio Headphone Converter Adapter |||,Sun Mar 15 06:46:25 +0000 2020,1.2390934310514E+18,Excitement
3705,1,1,0,0,0,0,1,Live the life to the fullest. . . . . . . …,Sun Mar 15 06:47:37 +0000 2020,1.23909351828868E+18,Excitement
3706,1,0,0,0,0,0,1,Adjustable Travel Luggage Straps | Colours |||,Sun Mar 15 06:47:58 +0000 2020,1.23909391810241E+18,Excitement
3711,1,0,0,0,0,0,1,: Hypnotic by Lincoln Harrison …,Sun Mar 15 06:48:17 +0000 2020,1.23909432601107E+18,Excitement
3712,1,0,0,0,0,0,1,"If You Need Me, I’ll Be Cuddling Rescued Animals at This Upstate Farm Stay / …",Sun Mar 15 06:48:21 +0000 2020,1.23909474458164E+18,Excitement
3714,1,0,0,0,0,0,1,Miami Heat: Miami could benefit from extra rest during NBA suspension,Sun Mar 15 06:48:32 +0000 2020,1.23909477303581E+18,Excitement
3740,1,0,0,0,0,0,1,: The Eyes Below /are we ever alone via …,Sun Mar 15 06:51:33 +0000 2020,1.23909484839065E+18,Excitement
3751,1,0,0,0,0,0,1,: The Eyes Below /are we ever alone via …,Sun Mar 15 06:52:23 +0000 2020,1.23909572356995E+18,Excitement
3760,1,0,0,0,0,0,1,: Lake Molveno Italy …,Sun Mar 15 06:53:11 +0000 2020,1.23909589853532E+18,Excitement
3762,1,0,0,0,0,0,1,Water Resistant Travel Gadget &amp;amp; Cable Organizer |||,Sun Mar 15 06:53:14 +0000 2020,1.2390971516969E+18,Excitement
3765,1,0,0,0,0,0,1,Women's Casual Genuine Leather Belt,Sun Mar 15 06:53:25 +0000 2020,1.23909740173614E+18,Excitement
3786,1,0,0,0,0,0,1,: Nike Hyperadapt Red Lagoon Size Yeezy Jordan Air Max,Sun Mar 15 06:55:10 +0000 2020,1.23909794120333E+18,Excitement
3794,1,0,0,0,0,0,1,: Lake Molveno Italy …,Sun Mar 15 06:56:32 +0000 2020,1.23909896422337E+18,Excitement
3812,1,0,0,0,0,0,1,day - . Some and pottering in the in C of the day... and…,Sun Mar 15 06:57:47 +0000 2020,1.23909916463979E+18,Excitement
3853,1,0,0,0,0,0,1,": If You Need Me, I’ll Be Cuddling Rescued Animals at This Upstate Farm Stay / …",Sun Mar 15 07:00:16 +0000 2020,1.23909919379867E+18,Excitement
3860,1,1,0,0,0,0,1,for for …,Sun Mar 15 07:00:40 +0000 2020,1.23909926103329E+18,Excitement
3870,1,0,0,0,0,0,1,Travel Luggage Tags | Cakes |||,Sun Mar 15 07:01:11 +0000 2020,1.23909938572999E+18,Excitement
3881,1,0,0,0,0,0,1,It would be nice to convey to you my best and make sexually Washington,Sun Mar 15 07:01:53 +0000 2020,1.23909941547161E+18,Excitement
3883,1,0,0,0,0,0,1,: 🧙‍️PLEASE CHECK &amp; RETWEET🧙‍️ Johnny Segura rd's PIPE DREAM…,Sun Mar 15 07:02:02 +0000 2020,1.23909945828309E+18,Excitement
3886,1,0,0,0,0,0,1,: Jae Crowder wants to re-sign with this summer,Sun Mar 15 07:02:19 +0000 2020,1.23909987827972E+18,Excitement
3897,1,0,0,0,0,0,1,": ""Gem of a Tale!"" (ages -11) ""Echoes such classics as Wind in…",Sun Mar 15 07:03:02 +0000 2020,1.23910006250606E+18,Excitement
3922,1,0,0,0,0,0,1,Heat up your with the and of the Court! with !…,Sun Mar 15 07:05:00 +0000 2020,1.2391001199597E+18,Excitement
3943,1,0,0,0,0,0,1,"TOP: The Hero Who Seeks Revenge Shall Exterminate with Darkness Action,, , , ,…",Sun Mar 15 07:05:37 +0000 2020,1.23910029769754E+18,Excitement
3946,1,0,0,0,0,0,1,: is after his one and three ! …,Sun Mar 15 07:05:56 +0000 2020,1.2391008526333E+18,Excitement
3947,1,0,0,0,0,0,1,"TOP: Wortenia Senki Action,, , , , Arts, …",Sun Mar 15 07:05:59 +0000 2020,1.23910090903412E+18,Excitement
3968,1,0,0,0,0,0,1,Not all who wander are LOST. . . …,Sun Mar 15 07:07:27 +0000 2020,1.23910127788534E+18,Excitement
3982,1,0,0,0,0,0,1,One for the road ...️ …,Sun Mar 15 07:08:43 +0000 2020,1.23910132395138E+18,Excitement
3983,1,0,0,0,0,0,1,": : 's °C may help it make its own — yes, amazingly there's ice on Mercury ►",Sun Mar 15 07:08:44 +0000 2020,1.23910144543947E+18,Excitement
4002,1,0,0,0,0,0,1,Saturday adventure in the Heath -,Sun Mar 15 07:10:44 +0000 2020,1.23910146640673E+18,Excitement
4014,1,0,0,0,0,0,1,: The Eyes Below /are we ever alone via …,Sun Mar 15 07:11:55 +0000 2020,1.23910195347032E+18,Excitement
4016,1,0,0,0,0,0,1,: Sons of Kings Books - ~ The author places readers in a world t…,Sun Mar 15 07:12:02 +0000 2020,1.23910199277925E+18,Excitement
4026,1,0,0,0,0,0,1,I can resist anything except temptation Grove,Sun Mar 15 07:12:35 +0000 2020,1.23910201092804E+18,Excitement
4034,1,0,0,0,0,0,1,"To some writers, writing is an invigorating adventure. To others, it is a debilitating pain. = =",Sun Mar 15 07:13:40 +0000 2020,1.23910230944932E+18,Excitement
4038,1,0,0,0,0,0,1,: The Eyes Below /are we ever alone via …,Sun Mar 15 07:13:51 +0000 2020,1.23910240322968E+18,Excitement
4051,1,1,0,0,0,0,1,"Until you something, you’ll never give everything you have for it. fades. Love only becomes more pow…",Sun Mar 15 07:14:33 +0000 2020,1.2391024123901E+18,Excitement
4054,1,0,0,0,0,0,1,: Details at:,Sun Mar 15 07:14:43 +0000 2020,1.23910259701072E+18,Excitement
4064,1,0,0,0,0,0,1,from to (Portugal) round trip €63.98,Sun Mar 15 07:15:15 +0000 2020,1.23910260102473E+18,Excitement
4066,1,0,0,0,0,0,1,: Not all who wander are LOST. . . …,Sun Mar 15 07:15:21 +0000 2020,1.23910279706644E+18,Excitement
4071,1,0,0,0,0,0,1,: Saturday adventure in the Heath - ht…,Sun Mar 15 07:15:26 +0000 2020,1.23910287340283E+18,Excitement
4077,1,0,0,0,0,0,1,": To some writers, writing is an invigorating adventure. To others, it is a debilitating pain. = …",Sun Mar 15 07:15:40 +0000 2020,1.23910289900477E+18,Excitement
4111,1,1,0,0,0,0,1,: My Life &amp; My Passion ️M️U️S️I️C️ …,Sun Mar 15 07:18:46 +0000 2020,1.23910304972299E+18,Excitement
4127,1,1,0,0,0,0,1,: Let your passion be in God and His kingdom!,Sun Mar 15 07:19:54 +0000 2020,1.23910373304625E+18,Excitement
4136,1,0,0,0,0,0,1,: Sons of Kings Books - ~ The author places readers in a world t…,Sun Mar 15 07:20:38 +0000 2020,1.23910389284941E+18,Excitement
4155,1,0,0,0,0,0,1,"Digital Savages, the definition! …",Sun Mar 15 07:21:34 +0000 2020,1.23910432019003E+18,Excitement
4158,1,0,0,0,0,0,1,": To some writers, writing is an invigorating adventure. To others, it is a debilitating pain. = …",Sun Mar 15 07:21:56 +0000 2020,1.23910441013693E+18,Excitement
4160,1,0,0,0,0,0,1,: Day - Help It’s a good thing I love him... …,Sun Mar 15 07:22:02 +0000 2020,1.23910450431595E+18,Excitement
4161,1,0,0,0,0,0,1,: ATM Cave in with Carlos the Caveman,Sun Mar 15 07:22:06 +0000 2020,1.23910451321632E+18,Excitement
4162,1,0,0,0,0,0,1,": Damp Day on Pen Y Ghent, but loving being out on the Yorkshire peaks. . . . . . . …",Sun Mar 15 07:22:11 +0000 2020,1.23910459097451E+18,Excitement
4175,1,0,0,0,0,0,1,: Sons of Kings Books - ~ The author places readers in a world t…,Sun Mar 15 07:23:13 +0000 2020,1.23910459831034E+18,Excitement
4176,1,0,0,0,0,0,1,Mopeds and market stalls,Sun Mar 15 07:23:16 +0000 2020,1.23910466435387E+18,Excitement
4178,1,0,0,0,0,0,1,The snow-covered route in looking beautiful. This takes you beyond a few spectacular h…,Sun Mar 15 07:23:21 +0000 2020,1.23910486247591E+18,Excitement
4193,1,0,0,0,0,0,1,: 🧙‍️PLEASE CHECK &amp; RETWEET🧙‍️ Johnny Segura rd's PIPE DREAM…,Sun Mar 15 07:24:37 +0000 2020,1.23910547228989E+18,Excitement
4198,1,0,0,0,0,0,1,Convenient Sports Stereo Wired Earphones |||,Sun Mar 15 07:24:58 +0000 2020,1.23910567552087E+18,Excitement
4208,1,0,0,0,0,0,1,"Massif Everest Himalayas in the clouds, looks amazing! …",Sun Mar 15 07:25:33 +0000 2020,1.23910615186373E+18,Excitement
4225,1,0,0,0,0,0,1,Pad Thai with roast pork on the market. !,Sun Mar 15 07:27:35 +0000 2020,1.23910660343926E+18,Excitement
4226,1,0,0,0,0,0,1,Colourful Portable Mini Round Hard Storage Case |||,Sun Mar 15 07:27:40 +0000 2020,1.23910665023097E+18,Excitement
4253,1,0,0,0,0,0,1,How to kill,Sun Mar 15 07:29:28 +0000 2020,1.23910733375572E+18,Excitement
4264,1,0,0,0,0,0,1,: Hello You are 🥰,Sun Mar 15 07:30:12 +0000 2020,1.23910770390286E+18,Excitement
4265,1,0,0,0,0,0,1,"Focusing on a that has nothing to do with your -5 can enhance your at work, make you happy,…",Sun Mar 15 07:30:17 +0000 2020,1.23910777553737E+18,Excitement
4270,1,0,0,0,0,0,1,": Massif Everest Himalayas in the clouds, looks amazing! …",Sun Mar 15 07:30:38 +0000 2020,1.2391080717603E+18,Excitement
4275,1,0,0,0,0,0,1,: Sons of Kings Books - ~ The author places readers in a world t…,Sun Mar 15 07:30:46 +0000 2020,1.23910847456449E+18,Excitement
4277,1,0,0,0,0,0,1,$25 Amazon,Sun Mar 15 07:30:49 +0000 2020,1.23910847729071E+18,Excitement
4280,1,0,0,0,0,0,1,Large Spiral Office Notebook,Sun Mar 15 07:31:01 +0000 2020,1.23910880749156E+18,Excitement
4283,1,0,0,0,0,0,1,pussyfuck,Sun Mar 15 07:31:10 +0000 2020,1.23910949763052E+18,Excitement
4315,1,0,0,0,0,0,1,How to kill …,Sun Mar 15 07:33:57 +0000 2020,1.23910966057087E+18,Excitement
4327,1,0,0,0,0,0,1,Men's Luxury Silver Cufflinks,Sun Mar 15 07:35:03 +0000 2020,1.2391100302863E+18,Excitement
4336,1,0,0,0,0,0,1,Room with a view... • …,Sun Mar 15 07:36:24 +0000 2020,1.2391101973243E+18,Excitement
4347,1,0,0,0,0,0,1,Adjustable Nylon Luggage Straps |||,Sun Mar 15 07:37:13 +0000 2020,1.23911059822861E+18,Excitement
4348,1,0,0,0,0,0,1,Water tables set up. Route checked. Opening up the school shortly.,Sun Mar 15 07:37:14 +0000 2020,1.23911062699742E+18,Excitement
4357,1,0,0,0,0,0,1,Travel Storage Bag Organizer |||,Sun Mar 15 07:37:49 +0000 2020,1.23911071292186E+18,Excitement
4363,1,0,0,0,0,0,1,: Sons of Kings Books - ~ The author places readers in a world t…,Sun Mar 15 07:38:10 +0000 2020,1.23911164743784E+18,Excitement
4365,1,0,0,0,0,0,1,"IAN_AuthorPromo: &gt; TR Davis is the of ""Flashback"" ""Confessions"" ""Plop &amp; Shoo…",Sun Mar 15 07:38:20 +0000 2020,1.23911177762496E+18,Excitement
4378,1,0,0,0,0,0,1,Picasso Bulls T Shirt,Sun Mar 15 07:39:45 +0000 2020,1.2391121153881E+18,Excitement
4388,1,0,0,0,0,0,1,Magic Temple. Visit …,Sun Mar 15 07:40:42 +0000 2020,1.23911215415189E+18,Excitement
4397,1,0,0,0,0,0,1,Is there anyone who likes to lick the clitoris? Want,Sun Mar 15 07:41:23 +0000 2020,1.23911229281132E+18,Excitement
4415,1,0,0,0,0,0,1,Fashion Coin Wallet for Women,Sun Mar 15 07:43:03 +0000 2020,1.23911240902716E+18,Excitement
4418,1,0,0,0,0,0,1,": Massif Everest Himalayas in the clouds, looks amazing! …",Sun Mar 15 07:43:09 +0000 2020,1.23911290677361E+18,Excitement
4422,1,0,0,0,0,0,1,: 🆕 Dream Come True DeepLush by ⭐️ Full Scene ️h…,Sun Mar 15 07:43:27 +0000 2020,1.23911291285109E+18,Excitement
4456,1,0,0,0,0,0,1,": My on &amp; good , Mike …",Sun Mar 15 07:46:56 +0000 2020,1.23911301932773E+18,Excitement
4463,1,0,0,0,0,0,1,"If you're nervous, pull yourself together... or give in good",Sun Mar 15 07:47:38 +0000 2020,1.2391137474631E+18,Excitement
