,Excitement,Happy,Pleasant,Surprise,Fear,Angry,max_value,clean_text,created_at,tweet_id,label
2642,0,0,1,0,0,0,1,: C A L M songs cover art in the style of ' previous single covers!,Sun Mar 15 05:18:10 +0000 2020,1.23906859821307E+18,Pleasant
2648,0,0,1,0,0,0,1,Lean Marketing Tips Daily is out!,Sun Mar 15 05:18:43 +0000 2020,1.23906876886252E+18,Pleasant
2659,0,0,1,0,0,0,1,: Please share for our residents.,Sun Mar 15 05:19:44 +0000 2020,1.23906879676723E+18,Pleasant
2671,0,0,1,0,0,0,1,: Top High DA Free Article Submission Sites (With Instant Approval). …,Sun Mar 15 05:20:41 +0000 2020,1.23906916938077E+18,Pleasant
2686,0,0,1,0,0,0,1,Inside Target's Marketing Strategy -,Sun Mar 15 05:21:43 +0000 2020,1.23907067206991E+18,Pleasant
2692,0,0,1,0,0,0,1,Ways to Write Great Content for Content Marketing.,Sun Mar 15 05:22:00 +0000 2020,1.23907069612005E+18,Pleasant
2711,0,0,1,0,0,0,1,: [] We asked our staff and creators who makes the best spicy chicken sandwich out of and …,Sun Mar 15 05:22:57 +0000 2020,1.23907091888793E+18,Pleasant
2712,0,0,1,0,0,0,1,: C A L M songs cover art in the style of ' previous single covers!,Sun Mar 15 05:22:58 +0000 2020,1.23907093853839E+18,Pleasant
2718,0,0,1,0,0,0,1,Times such as these reveal the best in us. This is the that keeps me on Twitter dot com.,Sun Mar 15 05:23:17 +0000 2020,1.23907215310798E+18,Pleasant
2730,0,0,1,0,0,0,1,: Please share for our residents.,Sun Mar 15 05:24:22 +0000 2020,1.23907335848806E+18,Pleasant
2755,0,0,1,0,0,0,1,Take off for the world’s first passenger flights without any single-use plastic -,Sun Mar 15 05:26:05 +0000 2020,1.23907457105291E+18,Pleasant
2766,0,0,1,0,0,0,1,Why SEO Still Matters In via,Sun Mar 15 05:27:01 +0000 2020,1.23907512402169E+18,Pleasant
2768,0,0,1,0,0,0,1,: C A L M songs cover art in the style of ' previous single covers!,Sun Mar 15 05:27:02 +0000 2020,1.23907574950996E+18,Pleasant
2793,0,0,1,0,0,0,1,: Why SEO Still Matters In via https://…,Sun Mar 15 05:28:41 +0000 2020,1.23907638106718E+18,Pleasant
2794,0,0,1,0,0,0,1,: Please share for our residents.,Sun Mar 15 05:28:43 +0000 2020,1.23907775918116E+18,Pleasant
2799,0,0,1,0,0,0,1,: Please share for our residents.,Sun Mar 15 05:29:02 +0000 2020,1.23907791686621E+18,Pleasant
2812,0,0,1,0,0,0,1,"Your can’t survive without offering valuable, free to the right audience. Let he…",Sun Mar 15 05:30:04 +0000 2020,1.23907809037178E+18,Pleasant
2822,0,0,1,0,0,0,1,: Successful rd week ! Matinee 0 PM - show only !! Thanks for the quality product,Sun Mar 15 05:30:49 +0000 2020,1.23907902665388E+18,Pleasant
2846,0,0,1,0,0,0,1,When your out of Toilet Paper and you need to Calm Your Ass Down. Add some CBD to your TP …,Sun Mar 15 05:33:07 +0000 2020,1.23907937120328E+18,Pleasant
2866,0,0,1,0,0,0,1,: C A L M songs cover art in the style of ' previous single covers!,Sun Mar 15 05:35:00 +0000 2020,1.23907960193607E+18,Pleasant
2874,0,0,1,0,0,0,1,: C A L M songs cover art in the style of ' previous single covers!,Sun Mar 15 05:36:07 +0000 2020,1.23908074353352E+18,Pleasant
2897,0,0,1,0,0,0,1,: Please share for our residents.,Sun Mar 15 05:37:34 +0000 2020,1.23908108634235E+18,Pleasant
2915,0,0,1,0,0,0,1,"If you shop at J.Crew, your sensitive personal info may have been stolen -",Sun Mar 15 05:39:09 +0000 2020,1.23908147601395E+18,Pleasant
2953,0,0,1,0,0,0,1,Everyone Else is Just Like You: How do You Differentiate?,Sun Mar 15 05:42:03 +0000 2020,1.23908148504452E+18,Pleasant
2954,0,0,1,0,0,0,1,"Google Assistant Integrates HomeAdvisor, Porch Data For Home Services -",Sun Mar 15 05:42:04 +0000 2020,1.23908166628452E+18,Pleasant
2988,0,0,1,0,0,0,1,: WEEKS UNTIL !!,Sun Mar 15 05:44:35 +0000 2020,1.23908322458574E+18,Pleasant
3022,0,0,1,0,0,0,1,Ways to Write Great Content for Content Marketing. …,Sun Mar 15 05:47:17 +0000 2020,1.23908336526275E+18,Pleasant
3069,0,0,1,0,0,0,1,Always updated content with Quuu... &gt;&gt;&gt;,Sun Mar 15 05:51:02 +0000 2020,1.23908368140014E+18,Pleasant
3071,0,0,1,0,0,0,1,: C A L M songs cover art in the style of ' previous single covers!,Sun Mar 15 05:51:09 +0000 2020,1.23908378909735E+18,Pleasant
3073,0,0,1,0,0,0,1,Made using react-spectrum,Sun Mar 15 05:51:22 +0000 2020,1.23908379470492E+18,Pleasant
3104,0,0,1,0,0,0,1,I only watched the first episode because I'm more afraid of running out of than paper,Sun Mar 15 05:54:22 +0000 2020,1.23908387274855E+18,Pleasant
3113,0,0,1,0,0,0,1,: C A L M songs cover art in the style of ' previous single covers!,Sun Mar 15 05:56:08 +0000 2020,1.23908493083722E+18,Pleasant
3118,0,0,1,0,0,0,1,() You can catch streaming the fncs finals tonight we will also be keeping everyone updated throu…,Sun Mar 15 05:56:42 +0000 2020,1.2390852481111E+18,Pleasant
3135,0,0,1,0,0,0,1,: () You can catch streaming the fncs finals tonight we will also be keeping everyone updated throughout th…,Sun Mar 15 05:58:37 +0000 2020,1.23908601254812E+18,Pleasant
3140,0,0,1,0,0,0,1,: () You can catch streaming the fncs finals tonight we will also be keeping everyone updated throughout th…,Sun Mar 15 05:59:09 +0000 2020,1.23908606405426E+18,Pleasant
3148,0,0,1,0,0,0,1,: C A L M songs cover art in the style of ' previous single covers!,Sun Mar 15 05:59:49 +0000 2020,1.2390864406732E+18,Pleasant
3150,0,0,1,0,0,0,1,: C A L M songs cover art in the style of ' previous single covers!,Sun Mar 15 05:59:56 +0000 2020,1.23908675526282E+18,Pleasant
3178,0,0,1,0,0,0,1,: Please share for our residents.,Sun Mar 15 06:01:25 +0000 2020,1.23908762908734E+18,Pleasant
3251,0,0,1,0,0,0,1,Tonight’s message: Keeping calm in the storm! Have a blessed week,Sun Mar 15 06:07:23 +0000 2020,1.23908834593601E+18,Pleasant
3253,0,0,1,0,0,0,1,: () You can catch streaming the fncs finals tonight we will also be keeping everyone updated throughout th…,Sun Mar 15 06:07:29 +0000 2020,1.23908911911814E+18,Pleasant
3263,0,0,1,0,0,0,1,: () You can catch streaming the fncs finals tonight we will also be keeping everyone updated throughout th…,Sun Mar 15 06:08:22 +0000 2020,1.23908945328249E+18,Pleasant
3265,0,0,1,0,0,0,1,: () You can catch streaming the fncs finals tonight we will also be keeping everyone updated throughout th…,Sun Mar 15 06:08:27 +0000 2020,1.23908969322178E+18,Pleasant
3267,0,0,1,0,0,0,1,Wholesome sleeping loaf . . . . . Sea…,Sun Mar 15 06:08:40 +0000 2020,1.23909024766257E+18,Pleasant
3319,0,0,1,0,0,0,1,: GREAT CONTENT IDEAS FOR BLOGS TO START WITH. …,Sun Mar 15 06:13:16 +0000 2020,1.23909092796207E+18,Pleasant
3325,0,0,1,0,0,0,1,Via: GREAT CONTENT IDEAS FOR BLOGS TO START WITH. …,Sun Mar 15 06:13:52 +0000 2020,1.23909104566682E+18,Pleasant
3337,0,0,1,0,0,0,1,The Compound Interest On Content Marketing Assets,Sun Mar 15 06:15:08 +0000 2020,1.23909109041571E+18,Pleasant
3361,0,0,1,0,0,0,1,"As schools close and we deal with the uncertainty surrounding the pandemic, remember to practice . Ou…",Sun Mar 15 06:16:26 +0000 2020,1.23909114650208E+18,Pleasant
3364,0,0,1,0,0,0,1,"Learn why is important for , practical applications of AI for content, a…",Sun Mar 15 06:17:02 +0000 2020,1.23909210068108E+18,Pleasant
3374,0,0,1,0,0,0,1,: () You can catch streaming the fncs finals tonight we will also be keeping everyone updated throughout th…,Sun Mar 15 06:18:04 +0000 2020,1.23909232302941E+18,Pleasant
3431,0,0,1,0,0,0,1,: “Remakes vs. Originals” Horror Edition! In honor of we did a special show. h…,Sun Mar 15 06:22:53 +0000 2020,1.23909273709122E+18,Pleasant
3446,0,0,1,0,0,0,1,jQuery Practice Exercises for Beginners Building Forms …,Sun Mar 15 06:24:21 +0000 2020,1.23909280411609E+18,Pleasant
3456,0,0,1,0,0,0,1,Everything You Should Consider for Your Website Redesign -,Sun Mar 15 06:25:05 +0000 2020,1.23909298246215E+18,Pleasant
3466,0,0,1,0,0,0,1,Secret of Content …,Sun Mar 15 06:26:07 +0000 2020,1.23909353959164E+18,Pleasant
3475,0,0,1,0,0,0,1,: C A L M songs cover art in the style of ' previous single covers!,Sun Mar 15 06:27:34 +0000 2020,1.23909495252666E+18,Pleasant
3511,0,0,1,0,0,0,1,"A upgrade can be a game changer in conversions, says via .",Sun Mar 15 06:30:04 +0000 2020,1.23909547373186E+18,Pleasant
3560,0,0,1,0,0,0,1,: GREAT CONTENT IDEAS FOR BLOGS TO START WITH. …,Sun Mar 15 06:35:33 +0000 2020,1.23909548935979E+18,Pleasant
3567,0,0,1,0,0,0,1,": As schools close and we deal with the uncertainty surrounding the pandemic, remember to practice . Our ch…",Sun Mar 15 06:36:10 +0000 2020,1.2390960534813E+18,Pleasant
3573,0,0,1,0,0,0,1,: C A L M songs cover art in the style of ' previous single covers!,Sun Mar 15 06:36:52 +0000 2020,1.23909637842663E+18,Pleasant
3599,0,0,1,0,0,0,1,In this time of stress and craziness try to remain calm and positive. …,Sun Mar 15 06:39:22 +0000 2020,1.23909651099162E+18,Pleasant
3612,0,0,1,0,0,0,1,"Ask me about , &amp; for Learning",Sun Mar 15 06:40:35 +0000 2020,1.23909676236061E+18,Pleasant
3636,0,0,1,0,0,0,1,: C A L M songs cover art in the style of ' previous single covers!,Sun Mar 15 06:41:57 +0000 2020,1.23909728817515E+18,Pleasant
3644,0,0,1,0,0,0,1,How Google BERT affects SEO? …,Sun Mar 15 06:42:45 +0000 2020,1.23909729213053E+18,Pleasant
3645,0,0,1,0,0,0,1,: glimmers of climate optimism for the end of a dark year -,Sun Mar 15 06:42:52 +0000 2020,1.23909788180758E+18,Pleasant
3691,0,0,1,0,0,0,1,"Despite not releasing for another weeks and only having songs out, , the fourth album by , has alread…",Sun Mar 15 06:46:29 +0000 2020,1.23909819473625E+18,Pleasant
3701,0,0,1,0,0,0,1,": Despite not releasing for another weeks and only having songs out, , the fourth album by , has already surpa…",Sun Mar 15 06:47:24 +0000 2020,1.23909907186603E+18,Pleasant
3707,0,0,1,0,0,0,1,Marcus Sheridan shares the importance of being transparent with your customers through your .…,Sun Mar 15 06:48:02 +0000 2020,1.23909911333931E+18,Pleasant
3716,0,0,1,0,0,0,1,: () You can catch streaming the fncs finals tonight we will also be keeping everyone updated throughout th…,Sun Mar 15 06:48:46 +0000 2020,1.23909921196419E+18,Pleasant
3731,0,0,1,0,0,0,1,: DAYS!!!!!!,Sun Mar 15 06:50:19 +0000 2020,1.23909926582319E+18,Pleasant
3732,0,0,1,0,0,0,1,Oh my welcome knight! Let's finally sin with you! I promise not to break your sword,Sun Mar 15 06:50:21 +0000 2020,1.23909931579396E+18,Pleasant
3736,0,0,1,0,0,0,1,Who needs Face ID? Samsung wants phones to read palms -,Sun Mar 15 06:51:04 +0000 2020,1.23909938991587E+18,Pleasant
3805,0,0,1,0,0,0,1,: Hey there you can call me Vanilla,Sun Mar 15 06:57:16 +0000 2020,1.23910027935582E+18,Pleasant
3814,0,0,1,0,0,0,1,: C A L M songs cover art in the style of ' previous single covers!,Sun Mar 15 06:57:49 +0000 2020,1.23910030085993E+18,Pleasant
3831,0,0,1,0,0,0,1,Schools in China are tracking students with GPS-enabled “smart” uniforms -,Sun Mar 15 06:59:05 +0000 2020,1.23910104006415E+18,Pleasant
3835,0,0,1,0,0,0,1,I'm waiting for March,Sun Mar 15 06:59:31 +0000 2020,1.23910132075952E+18,Pleasant
3837,0,0,1,0,0,0,1,: Top High DA Free Article Submission Sites (With Instant Approval). …,Sun Mar 15 06:59:32 +0000 2020,1.2391015552714E+18,Pleasant
3842,0,0,1,0,0,0,1,Don’t use social media or content for your Estate and Letting Agency,Sun Mar 15 06:59:50 +0000 2020,1.23910164134695E+18,Pleasant
3851,0,0,1,0,0,0,1,"Even with the sexiest , the most engaging &amp; an amazing product or service, without your ‘Big ’ in plac…",Sun Mar 15 07:00:09 +0000 2020,1.23910247875652E+18,Pleasant
3910,0,0,1,0,0,0,1,Publish0x - Read/Tip/Earn... A really good way to earn BAT -,Sun Mar 15 07:04:03 +0000 2020,1.23910255231627E+18,Pleasant
3914,0,0,1,0,1,0,1,EMPOWERS 'S TO CALAMITY- to Insane - -JesusCh…,Sun Mar 15 07:04:22 +0000 2020,1.2391031799057E+18,Pleasant
3924,0,0,1,0,0,0,1,How to improve your after ’s spot-zero-termination …,Sun Mar 15 07:05:04 +0000 2020,1.23910397632864E+18,Pleasant
3925,0,0,1,0,0,0,1,&amp; ! Content for business How to Write Better Content for Business? Best tips you should k…,Sun Mar 15 07:05:10 +0000 2020,1.23910452853391E+18,Pleasant
3927,0,0,1,0,0,0,1,: I’m a very eerienced highly trained and writer. I’ve completed many successful projects in the Financial…,Sun Mar 15 07:05:18 +0000 2020,1.23910480690148E+18,Pleasant
3977,0,0,1,0,0,0,1,: &amp; ! Content for business How to Write Better Content for Business? Best tips you should know http…,Sun Mar 15 07:08:21 +0000 2020,1.23910485379382E+18,Pleasant
3979,0,0,1,0,0,0,1,: Here is how you create the perfect strategy from :,Sun Mar 15 07:08:33 +0000 2020,1.2391049467941E+18,Pleasant
3998,0,0,1,0,0,0,1,: let me suffocate ur pretty lil face,Sun Mar 15 07:10:03 +0000 2020,1.2391055321218E+18,Pleasant
4009,0,0,1,0,0,0,1,: Please share for our residents.,Sun Mar 15 07:11:18 +0000 2020,1.2391058519962E+18,Pleasant
4044,0,0,1,0,0,0,1,"Chris Von Wilpert shares the calendar he uses to get sites past ""100,000 monthly traffic."" Click the link…",Sun Mar 15 07:14:00 +0000 2020,1.23910592304766E+18,Pleasant
4055,0,0,1,0,0,0,1,": From : Is No Longer King — Is , thoughts? …",Sun Mar 15 07:14:46 +0000 2020,1.23910598732956E+18,Pleasant
4093,0,0,1,0,0,0,1,For professionals and larger and ...,Sun Mar 15 07:17:37 +0000 2020,1.23910662840796E+18,Pleasant
4117,0,0,1,0,0,0,1,How To Promote Your Business …,Sun Mar 15 07:19:01 +0000 2020,1.23910681624147E+18,Pleasant
4119,0,0,1,0,0,0,1,Top story : Why Every Startup Needs a Professional Blog Writing Service - Marketing Insider Group…,Sun Mar 15 07:19:07 +0000 2020,1.23910707616658E+18,Pleasant
4123,0,0,1,0,0,0,1,Try it... …,Sun Mar 15 07:19:44 +0000 2020,1.2391072443122E+18,Pleasant
4129,0,0,1,0,0,0,1,RT : Newest At The eCommerce Portal: Call-To-Acti…,Sun Mar 15 07:20:08 +0000 2020,1.23910858643494E+18,Pleasant
4130,0,0,1,0,0,0,1,RT : Newest At The eCommerce Portal: Call-To-Acti…,Sun Mar 15 07:20:09 +0000 2020,1.23910899593323E+18,Pleasant
4137,0,0,1,0,0,0,1,Im uploading as fast as I can and change the posting schedule for updat...,Sun Mar 15 07:20:41 +0000 2020,1.23910935413518E+18,Pleasant
4159,0,0,1,0,0,0,1,": In these uncertain times, a sense of is required, not panic &amp; chaos! So we're bringing the calm with this incredibl…",Sun Mar 15 07:22:01 +0000 2020,1.23911015722277E+18,Pleasant
4173,0,0,1,0,0,0,1,: we do be hyping up wildflower doe🤩🤪,Sun Mar 15 07:22:58 +0000 2020,1.23911038779206E+18,Pleasant
4202,0,0,1,0,0,0,1,: Please share for our residents.,Sun Mar 15 07:25:10 +0000 2020,1.23911047635036E+18,Pleasant
4205,0,0,1,0,0,0,1,Unusual Ways to Share Online &amp; Get People’s Attention: - Get Friendly with - Use Your Conte…,Sun Mar 15 07:25:22 +0000 2020,1.2391109468548E+18,Pleasant
4207,0,0,1,0,0,0,1,: Unusual Ways to Share Online &amp; Get People’s Attention: - Get Friendly with…,Sun Mar 15 07:25:30 +0000 2020,1.23911186411996E+18,Pleasant
4229,0,0,1,0,0,0,1,: C A L M songs cover art in the style of ' previous single covers!,Sun Mar 15 07:27:53 +0000 2020,1.23911359169495E+18,Pleasant
4233,0,0,1,0,0,0,1,Why and how to use the search results to create intent-based content …,Sun Mar 15 07:28:03 +0000 2020,1.23911375617886E+18,Pleasant
4242,0,0,1,0,0,0,1,: For professionals and larger and ...,Sun Mar 15 07:28:21 +0000 2020,1.23911421555985E+18,Pleasant
4243,0,0,1,0,0,0,1,: C A L M songs cover art in the style of ' previous single covers!,Sun Mar 15 07:28:31 +0000 2020,1.23911463728051E+18,Pleasant
4245,0,0,1,0,0,0,1,: Try it... …,Sun Mar 15 07:28:45 +0000 2020,1.23911496494792E+18,Pleasant
4249,0,0,1,0,0,0,1,How To Use Long Form Content To Skyrocket Your Search Rankings,Sun Mar 15 07:29:08 +0000 2020,1.2391158606749E+18,Pleasant
4251,0,0,1,0,0,0,1,The Compound Interest On Content Marketing Assets,Sun Mar 15 07:29:14 +0000 2020,1.23911593729663E+18,Pleasant
4301,0,0,1,0,0,0,1,: The Compound Interest On Content Marketing Assets,Sun Mar 15 07:32:32 +0000 2020,1.2391161091119E+18,Pleasant
4308,0,0,1,0,0,0,1,: C A L M songs cover art in the style of ' previous single covers!,Sun Mar 15 07:33:25 +0000 2020,1.23911649929145E+18,Pleasant
4309,0,0,1,0,0,0,1,How To Use Long Form Content To Skyrocket Your Search Rankings …,Sun Mar 15 07:33:28 +0000 2020,1.23911818315749E+18,Pleasant
4328,0,0,1,0,0,0,1,U.S. Patent Updates Demonstrate Unique Search Applications -,Sun Mar 15 07:35:04 +0000 2020,1.23911827885488E+18,Pleasant
4330,0,0,1,0,0,0,1,How and Work Together,Sun Mar 15 07:35:20 +0000 2020,1.23911877715485E+18,Pleasant
4332,0,0,1,0,0,0,1,The Common Mistakes Every Marketer Should Know via,Sun Mar 15 07:36:02 +0000 2020,1.23911941341814E+18,Pleasant
4364,0,0,1,0,0,0,1,": In these uncertain times, a sense of is required, not panic &amp; chaos! So we're bringing the calm with this incredibl…",Sun Mar 15 07:38:15 +0000 2020,1.23911951017671E+18,Pleasant
4413,0,0,1,0,0,0,1,stylelyfe: March Madness- …,Sun Mar 15 07:42:58 +0000 2020,1.23911972730731E+18,Pleasant
4427,0,0,1,0,0,0,1,Now this would be ...,Sun Mar 15 07:43:52 +0000 2020,1.23911976090386E+18,Pleasant
4442,0,0,1,0,0,0,1,: C A L M songs cover art in the style of ' previous single covers!,Sun Mar 15 07:45:56 +0000 2020,1.2391201958699E+18,Pleasant
4444,0,0,1,0,0,0,1,Now this is short form long,Sun Mar 15 07:46:00 +0000 2020,1.23912060900472E+18,Pleasant
4476,0,0,1,0,0,0,1,": ""THREAT HUNTING AND YOU, WHY CONTENT IS CRITICAL TO THREAT HUNTING"", a post by on …",Sun Mar 15 07:48:15 +0000 2020,1.2391213467073E+18,Pleasant
4492,0,0,1,0,0,0,1,: C A L M songs cover art in the style of ' previous single covers!,Sun Mar 15 07:49:32 +0000 2020,1.23912171133911E+18,Pleasant
4503,0,0,1,0,0,0,1,: C A L M songs cover art in the style of ' previous single covers!,Sun Mar 15 07:50:04 +0000 2020,1.23912192558837E+18,Pleasant
4529,0,0,1,0,0,0,1,How to Delete Amazon Account Permanently -,Sun Mar 15 07:51:04 +0000 2020,1.23912268796185E+18,Pleasant
4535,0,0,1,0,0,0,1,in some ? my 🤪 and lets have some …,Sun Mar 15 07:51:29 +0000 2020,1.23912305094092E+18,Pleasant
4559,0,0,1,0,0,0,1,: C A L M songs cover art in the style of ' previous single covers!,Sun Mar 15 07:53:09 +0000 2020,1.23912414760462E+18,Pleasant
4560,0,0,1,0,0,0,1,: The Little Book of Breathwork by …,Sun Mar 15 07:53:10 +0000 2020,1.2391243445735E+18,Pleasant
4592,0,0,1,0,0,0,1,: neglected ways to promote your on : via - Join discu…,Sun Mar 15 07:55:31 +0000 2020,1.23912486121528E+18,Pleasant
4599,0,0,1,0,0,0,1,Ways to Your on That Have Been Neglected,Sun Mar 15 07:56:45 +0000 2020,1.23912547353323E+18,Pleasant
4642,0,0,1,0,1,0,1,AM Reminder: You are ok. You are safe. Don't panic.,Sun Mar 15 08:00:14 +0000 2020,1.2391264589095E+18,Pleasant
4647,0,0,1,0,0,0,1,Do you need some ? This should do the,Sun Mar 15 08:00:24 +0000 2020,1.23912682471572E+18,Pleasant
4649,0,0,1,0,0,0,1,Top mistakes your should avoid: via …,Sun Mar 15 08:00:30 +0000 2020,1.23912763991653E+18,Pleasant
4654,0,0,1,0,0,0,1,: Yeah for Friday! Retweet my post!,Sun Mar 15 08:00:48 +0000 2020,1.23912817565491E+18,Pleasant
4660,0,0,1,0,0,0,1,: in such a way where every single is with you - Part of Course by Sufi Master …,Sun Mar 15 08:01:00 +0000 2020,1.239128231737E+18,Pleasant
4663,0,0,1,0,0,0,1,: Top mistakes your should avoid: via …,Sun Mar 15 08:01:12 +0000 2020,1.23912865842349E+18,Pleasant
4667,0,0,1,0,0,0,1,Via: Top mistakes your should avoid: via StartGrowthHack…,Sun Mar 15 08:01:23 +0000 2020,1.2391290637401E+18,Pleasant
4671,0,0,1,0,0,0,1,: C A L M songs cover art in the style of ' previous single covers!,Sun Mar 15 08:01:30 +0000 2020,1.23912909208522E+18,Pleasant
4725,0,0,1,0,0,0,1,Daily is out!,Sun Mar 15 08:05:02 +0000 2020,1.2391300638635E+18,Pleasant
4727,0,0,1,0,0,0,1,I dreamed that I was a hard worker-bee and sat on the pestle... was the dream prophetic?,Sun Mar 15 08:05:07 +0000 2020,1.23913070435884E+18,Pleasant
4760,0,0,1,0,0,0,1,Honored to on playlist of One World Music,Sun Mar 15 08:08:03 +0000 2020,1.23913086791998E+18,Pleasant
4774,0,0,1,0,0,0,1,: Honored to on playlist of One World Music,Sun Mar 15 08:09:10 +0000 2020,1.23913126663035E+18,Pleasant
4787,0,0,1,0,0,0,1,Banjo AI surveillance is already monitoring traffic cams across Utah -,Sun Mar 15 08:10:06 +0000 2020,1.23913151568823E+18,Pleasant
4792,0,0,1,0,0,0,1,: Subscribe to our only fans to see these dicks spit . $6.99 with promo DAYS FREE .available …,Sun Mar 15 08:10:27 +0000 2020,1.23913333818043E+18,Pleasant
4818,0,0,1,0,0,0,1,How Google BERT affects SEO? …,Sun Mar 15 08:12:45 +0000 2020,1.23913348522014E+18,Pleasant
4832,0,0,1,0,0,0,1,Big need for in a lot of schedules now,Sun Mar 15 08:13:47 +0000 2020,1.23913418428044E+18,Pleasant
4836,0,0,1,0,0,0,1,Netflix kills in-app subscriptions on Apple hardware -,Sun Mar 15 08:14:04 +0000 2020,1.23913426821282E+18,Pleasant
4848,0,0,1,0,0,0,1,Want to revolutionise you ? Find out how in our blog post about the of brands i…,Sun Mar 15 08:14:59 +0000 2020,1.23913438584207E+18,Pleasant
4873,0,0,1,0,0,0,1,: Top mistakes your should avoid: via …,Sun Mar 15 08:16:34 +0000 2020,1.23913473204E+18,Pleasant
4908,0,0,1,0,0,0,1,: How Google BERT affects SEO? …,Sun Mar 15 08:19:44 +0000 2020,1.23913517008889E+18,Pleasant
4940,0,0,1,0,0,0,1,"The next two weeks are going to see the return of the glory days of from sports websites. Or ""pure shite"" as my wife calls it.",Sun Mar 15 08:21:55 +0000 2020,1.23913590022495E+18,Pleasant
4956,0,0,1,0,0,0,1,": Amidst all the mayhem here’s an otter, swimming in the sunset for no other reason other than a little bit of calm. …",Sun Mar 15 08:23:02 +0000 2020,1.23913603198482E+18,Pleasant
4957,0,0,1,0,0,0,1,": Amidst all the mayhem here’s an otter, swimming in the sunset for no other reason other than a little bit of calm. …",Sun Mar 15 08:23:13 +0000 2020,1.2391360793469E+18,Pleasant
4963,0,0,1,0,0,0,1,": Amidst all the mayhem here’s an otter, swimming in the sunset for no other reason other than a little bit of calm. …",Sun Mar 15 08:23:35 +0000 2020,1.23913652330134E+18,Pleasant
4989,0,0,1,0,0,0,1,: C A L M songs cover art in the style of ' previous single covers!,Sun Mar 15 08:25:54 +0000 2020,1.23913701442078E+18,Pleasant
4997,0,0,1,0,0,0,1,: C A L M songs cover art in the style of ' previous single covers!,Sun Mar 15 08:27:11 +0000 2020,1.239137273071E+18,Pleasant
5004,0,0,1,0,0,0,1,: C A L M songs cover art in the style of ' previous single covers!,Sun Mar 15 08:27:28 +0000 2020,1.2391373609332E+18,Pleasant
5008,0,0,1,0,0,0,1,: C A L M songs cover art in the style of ' previous single covers!,Sun Mar 15 08:27:43 +0000 2020,1.23913752961976E+18,Pleasant
5020,0,0,1,0,0,0,1,Want to know how to create a calendar to organise all of your and have better control…,Sun Mar 15 08:29:01 +0000 2020,1.23913819563733E+18,Pleasant
5033,0,0,1,0,0,0,1,"How can you eeriment with your content when you're a company? Check out some great ideas, strategi…",Sun Mar 15 08:30:02 +0000 2020,1.2391390938561E+18,Pleasant
5037,0,0,1,0,0,0,1,Starting from Scratch: What to Do When Your Content Campaign Fails via …,Sun Mar 15 08:30:11 +0000 2020,1.23913915889274E+18,Pleasant
5039,0,0,1,0,0,0,1,Things can easily get lost between them big boobs,Sun Mar 15 08:30:16 +0000 2020,1.23913973496363E+18,Pleasant
5045,0,0,1,0,0,0,1,: Different Areas of Where You Can Employ Tactics: - creation - Use FOMO to c…,Sun Mar 15 08:31:01 +0000 2020,1.2391400382623E+18,Pleasant
5053,0,0,1,0,0,0,1,Why Your Needs a Plan to Survive in The Age,Sun Mar 15 08:32:03 +0000 2020,1.23914054570597E+18,Pleasant
5066,0,0,1,0,0,0,1,: ○ *・️ ° . Like the ○ *・ ° . stay and reflect …,Sun Mar 15 08:32:43 +0000 2020,1.23914086003976E+18,Pleasant
5085,0,0,1,0,0,0,1,"What Is Content ? Definition, Types, Best Practices, Benefits, and Examples …",Sun Mar 15 08:35:09 +0000 2020,1.23914201317959E+18,Pleasant
5132,0,0,1,0,0,0,1,: Free Keyword Research Tools for,Sun Mar 15 08:38:03 +0000 2020,1.23914281038263E+18,Pleasant
5150,0,0,1,0,0,0,1,: stylelyfe: March Madness- …,Sun Mar 15 08:39:40 +0000 2020,1.23914310115279E+18,Pleasant
5164,0,0,1,0,0,0,1,: Honored to on playlist of One World Music,Sun Mar 15 08:41:06 +0000 2020,1.23914333339147E+18,Pleasant
5215,0,0,1,0,0,0,1,: C A L M songs cover art in the style of ' previous single covers!,Sun Mar 15 08:44:17 +0000 2020,1.23914336084732E+18,Pleasant
5224,0,0,1,0,0,0,1,Content Is…Queen:,Sun Mar 15 08:45:12 +0000 2020,1.23914402911316E+18,Pleasant
5228,0,0,1,0,0,0,1,: C A L M songs cover art in the style of ' previous single covers!,Sun Mar 15 08:45:33 +0000 2020,1.2391445223632E+18,Pleasant
5257,0,0,1,0,0,0,1,: neglected ways to promote your on : via - Join discu…,Sun Mar 15 08:47:25 +0000 2020,1.23914455349774E+18,Pleasant
5290,0,0,1,0,0,0,1,Traps &amp; Pitfalls of SEO for Chief Marketing Officers &amp;ndash; Doug Bell // Searchmetrics …,Sun Mar 15 08:49:12 +0000 2020,1.23914455348508E+18,Pleasant
5320,0,0,1,0,0,0,1,The U.S. is spending millions to solve mystery sonic attacks on diplomats -,Sun Mar 15 08:51:04 +0000 2020,1.23914509339267E+18,Pleasant
5398,0,0,1,0,0,0,1,Digital Marketing Trends That Are Transforming Business,Sun Mar 15 08:57:56 +0000 2020,1.23914547557346E+18,Pleasant
5402,0,0,1,0,0,0,1,I actually LOL'd at this. Excellent .,Sun Mar 15 08:58:35 +0000 2020,1.23914574853457E+18,Pleasant
5406,0,0,1,0,0,0,1,Weekend Musings …,Sun Mar 15 08:58:52 +0000 2020,1.23914713257096E+18,Pleasant
